Customer_ID,Age,Work_Experience,Family_Size,median_annual_wage,card_monthly_avg,check_monthly_avg,Deposit_monthly_avg,Loan Payment_monthly_avg,Transfer_monthly_avg,Withdrawal_monthly_avg,card_monthly_count_avg,check_monthly_count_avg,Deposit_monthly_count_avg,Loan Payment_monthly_count_avg,Transfer_monthly_count_avg,Withdrawal_monthly_count_avg,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_PCT75,A_PCT90,ANNUAL,HOURLY,Female,Male,O_GROUP_broad,O_GROUP_detailed,O_GROUP_major,O_GROUP_minor,OCC_CODE_MAJOR,OCC_CODE_MINOR,OCC_CODE_BROAD,OCC_CODE_DETAILED,Cluster
2952,25,5,2,33600.0,47.5326,4128.6555375,28734.90464,0.0,2643.1224,0.0,0.5714,0.7143,0.7143,0.0,0.2857,0.0,6792310,0.2,17.1,35560.0,0.3,11.57,14.01,16.16,18.62,22.92,24060.0,29130.0,38730.0,47670.0,0.0,0.0,False,True,False,False,True,False,31,310,3100,310000,28
2953,34,4,4,62400.0,0.0,7423.570733333334,68069.9541,26069.280520000004,2406.47675,569.4233,0.0,0.375,0.5,0.875,0.25,0.375,1075750,1.1,37.21,77390.0,0.9,16.53,21.77,30.0,45.28,65.01,34390.0,45280.0,94170.0,135210.0,0.0,0.0,False,True,True,False,False,False,41,410,4130,413090,-1
2954,35,8,3,99890.0,12.3885,4385.2646,26642.2138,0.0,0.0,1140.2772,0.2,0.2,0.4,0.0,0.0,0.4,3618820,0.3,62.04,129050.0,1.1,20.89,30.06,48.02,76.96,115.0,43440.0,62520.0,160070.0,239200.0,0.0,0.0,False,True,False,False,False,True,11,110,1110,111000,8
2955,41,9,4,114190.0,38.39796,8596.6112,38909.6137,32805.7952,1196.5990666666667,0.0,0.625,0.375,0.25,0.375,0.75,0.0,2049920,0.4,60.07,124940.0,0.6,29.95,40.45,54.9,73.04,87.61,62290.0,84130.0,151930.0,182220.0,0.0,0.0,True,False,True,False,False,False,15,152,1512,151250,2
2956,20,1,1,38810.0,0.0,7099.235958333334,61762.902949999996,34133.1452,2052.2518,0.0,0.0,1.1111,0.6667,0.3333,0.3333,0.0,1714550,0.4,20.23,42070.0,0.2,14.25,16.84,18.66,22.52,27.71,29630.0,35030.0,46830.0,57640.0,0.0,0.0,True,False,False,False,False,True,31,310,3190,319000,-1
2957,27,5,3,48560.0,63.7993,4787.12455,50533.101500000004,0.0,1684.09215,0.0,0.25,0.375,0.625,0.0,0.5,0.0,2949600,0.4,25.59,53230.0,0.2,15.16,18.16,23.35,30.17,38.41,31520.0,37770.0,62750.0,79880.0,0.0,0.0,True,False,False,False,False,True,29,290,2920,292000,20
2958,45,18,4,51680.0,29.294400000000003,4847.987234848485,0.0,16730.443735714285,1726.18884,1363.9007416666666,0.125,1.0,0.0,1.375,0.3125,0.6875,321450,1.0,27.07,56310.0,0.6,14.02,17.98,24.85,34.01,40.75,29150.0,37400.0,70730.0,84750.0,0.0,0.0,True,False,True,False,False,False,33,330,3320,332010,-1
2959,20,1,2,40910.0,0.0,3319.7135,0.0,31564.9723,1793.4071,712.735,0.0,0.6667,0.0,0.4444,0.6667,0.3333,18674770,0.1,21.9,45550.0,0.1,13.8,16.46,19.67,25.0,32.14,28700.0,34230.0,52000.0,66850.0,0.0,0.0,True,False,False,False,True,False,43,430,4300,430000,31
2960,27,3,3,44980.0,0.0,9012.1608,30468.554125,20456.430514285716,0.0,684.3528,0.0,0.25,0.5,0.875,0.0,0.25,1485990,0.8,22.66,47130.0,0.2,14.05,17.21,21.62,27.59,33.14,29220.0,35800.0,57390.0,68930.0,0.0,0.0,True,False,False,True,False,False,49,490,4990,499071,14
2961,28,5,3,114190.0,0.0,6278.31595,28607.68146,13136.4893375,2727.2794,1178.4289,0.0,0.8889,0.5556,0.5556,0.1111,0.1111,2049920,0.4,60.07,124940.0,0.6,29.95,40.45,54.9,73.04,87.61,62290.0,84130.0,151930.0,182220.0,0.0,0.0,True,False,True,False,False,False,15,152,1512,151250,2
2962,24,1,1,29660.0,30.27296,6759.6706,28858.344499999996,25771.890059999998,2868.6572142857144,702.7697,0.4167,0.1667,0.25,0.4167,0.5833,0.5833,7584940,0.7,15.62,32500.0,0.2,10.62,12.43,14.26,16.8,21.12,22090.0,25850.0,34940.0,43920.0,0.0,0.0,False,True,False,False,False,True,41,410,4120,412000,32
2963,27,4,1,45920.0,28.460799999999995,9763.9177,49990.98338333334,19521.6446,1799.9379,0.0,0.4286,0.1429,1.0,0.1429,0.1429,0.0,182030,1.1,25.39,52810.0,0.5,15.58,17.83,22.08,29.72,38.74,32400.0,37080.0,61820.0,80580.0,0.0,0.0,True,False,True,False,False,False,29,290,2920,292090,-1
2964,28,4,1,30920.0,0.0,4239.274938461539,74346.45326250001,13861.238233333332,1671.6147799999999,668.4394312500001,0.0,1.1333,0.6667,0.3333,0.6,0.6,1254240,0.5,-1.0,33740.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,22720.0,27670.0,37780.0,46840.0,1.0,0.0,True,False,False,True,False,False,25,250,2590,259045,-1
2965,40,8,5,50570.0,0.0,8413.7672,0.0,33691.247899999995,2249.5334000000003,915.19635,0.0,0.4444,0.0,0.3333,0.4444,0.4444,6075520,0.3,28.08,58400.0,0.3,16.41,19.01,24.31,33.88,45.3,34130.0,39550.0,70460.0,94220.0,0.0,0.0,False,True,False,False,True,False,47,470,4700,470000,36
2966,19,1,2,42810.0,59.33511666666667,4972.957028571429,30831.1291,22088.745257142855,1342.7921,982.4525,1.0,0.5833,0.1667,0.5833,0.5833,0.3333,441980,1.2,21.54,44800.0,0.2,15.19,17.69,20.58,23.81,29.08,31580.0,36800.0,49520.0,60480.0,0.0,0.0,False,True,True,False,False,False,43,430,4330,433020,1
2967,32,4,3,77760.0,37.2822,5472.419333333334,38462.093349999996,12080.013866666666,3061.6068,862.5856200000001,0.4167,0.25,0.8333,0.25,0.3333,0.4167,9043070,0.2,46.52,96770.0,0.3,18.43,26.62,37.38,50.57,77.59,38340.0,55370.0,105190.0,161380.0,0.0,0.0,True,False,False,False,True,False,29,290,2900,290000,26
2968,37,9,4,76850.0,36.3767,5720.019325,30410.0126,52028.622,3721.615275,779.7722944444445,0.3333,0.3333,0.3333,0.1667,0.6667,0.8333,9677720,0.7,41.39,86080.0,0.3,20.55,27.33,36.95,49.14,64.66,42750.0,56840.0,102210.0,134480.0,0.0,0.0,False,True,False,False,True,False,13,130,1300,130000,17
2969,42,10,5,75990.0,60.764900000000004,3441.0546,29983.97248333333,0.0,3831.8806,0.0,0.5,0.25,0.5,0.0,0.5,0.0,1081230,0.8,39.75,82670.0,0.3,19.38,26.31,36.53,48.6,63.11,40310.0,54720.0,101090.0,131260.0,0.0,0.0,True,False,True,False,False,False,13,131,1311,131190,2
2970,33,5,3,57490.0,33.6854,2930.2041,43654.4929,21255.225700000003,0.0,643.615425,0.4286,0.2857,0.1429,0.5714,0.0,0.4286,8496780,0.2,30.41,63240.0,0.5,13.9,18.23,27.64,37.3,49.2,28910.0,37910.0,77590.0,102330.0,0.0,0.0,True,False,False,False,True,False,25,250,2500,250000,25
2971,43,9,4,95170.0,65.95514,5053.834533333334,0.0,0.0,0.0,882.9341,1.2857,0.4286,0.0,0.0,0.0,0.5714,1216600,0.5,59.87,124540.0,2.0,21.8,29.0,45.76,78.53,112.97,45340.0,60320.0,163340.0,234970.0,0.0,0.0,False,True,False,False,True,False,23,230,2300,230000,2
2972,24,2,1,39910.0,0.0,6214.3341,0.0,17791.9832625,3618.271625,0.0,0.0,0.1667,0.0,0.8333,0.5,0.0,8738980,0.2,21.81,45370.0,0.2,13.93,16.24,19.19,24.67,31.94,28980.0,33780.0,51320.0,66430.0,0.0,0.0,False,True,False,False,True,False,51,510,5100,510000,32
2973,37,11,5,29120.0,85.05151428571428,3971.3244,33987.23685909091,19381.5845,4277.3991,0.0,0.5833,0.0833,1.5833,0.1667,0.25,0.0,2122210,0.7,15.87,33020.0,0.7,8.77,10.49,14.0,17.5,26.62,18250.0,21810.0,36400.0,55360.0,0.0,0.0,False,True,True,False,False,False,35,350,3530,353030,-1
2974,18,1,2,27930.0,36.19975,3569.2046333333333,0.0,56712.615450000005,0.0,905.2958,0.5714,0.4286,0.0,0.5714,0.0,0.1429,3325050,0.7,13.53,28130.0,0.4,10.17,11.06,13.43,15.13,17.0,21150.0,23010.0,31480.0,35350.0,0.0,0.0,False,True,False,True,False,False,35,350,3530,353023,-1
2975,18,2,4,28440.0,47.27854,5608.042,36861.790499999996,0.0,0.0,824.29685,0.625,0.375,0.625,0.0,0.0,0.25,6309200,0.4,14.69,30540.0,0.5,9.79,10.97,13.67,16.3,20.37,20370.0,22810.0,33900.0,42370.0,0.0,0.0,False,True,False,False,False,True,35,350,3530,353000,32
2976,20,2,1,45860.0,12.2819,0.0,36803.62416666667,0.0,779.201,565.8765500000001,0.4286,0.0,0.4286,0.0,0.1429,0.5714,1550750,0.7,22.81,47440.0,0.2,14.64,17.87,22.05,26.59,31.51,30460.0,37180.0,55310.0,65540.0,0.0,0.0,False,True,True,False,False,False,43,430,4330,433030,13
2977,18,2,3,27930.0,51.9909,0.0,22265.474280000002,29595.8605,0.0,508.0525,0.5,0.0,0.8333,0.1667,0.0,0.1667,3325050,0.7,13.53,28130.0,0.4,10.17,11.06,13.43,15.13,17.0,21150.0,23010.0,31480.0,35350.0,0.0,0.0,False,True,False,True,False,False,35,350,3530,353023,23
2978,37,10,3,96530.0,28.8293,0.0,0.0,25132.0343,1752.9373375,768.7337,0.6667,0.0,0.0,0.1667,1.1667,0.3333,45440,2.7,48.88,101670.0,1.0,28.86,36.32,46.41,59.39,72.52,60020.0,75550.0,123540.0,150840.0,0.0,0.0,True,False,True,False,False,False,17,170,1720,172080,-1
2979,24,2,3,39910.0,30.4231,8938.0379,0.0,0.0,0.0,586.0002,0.6667,0.3333,0.0,0.0,0.0,0.3333,8738980,0.2,21.81,45370.0,0.2,13.93,16.24,19.19,24.67,31.94,28980.0,33780.0,51320.0,66430.0,0.0,0.0,True,False,False,False,True,False,51,510,5100,510000,32
2980,22,1,1,38290.0,22.800775000000005,4001.2900875,16517.2476,29802.2938,1451.6813,0.0,0.8182,1.3636,0.0909,0.1818,0.1818,0.0,3235430,0.4,19.98,41550.0,0.1,12.8,15.09,18.41,23.14,28.85,26620.0,31400.0,48130.0,60010.0,0.0,0.0,False,True,False,False,False,True,43,430,4390,439000,24
2981,24,2,2,34880.0,46.9183,5967.2032,58063.96265,20643.2697,4078.0695299999998,1555.3987666666665,0.2,0.4,0.6,0.1,0.6,0.6,6840530,0.2,17.33,36050.0,0.4,12.51,14.41,16.77,19.0,22.85,26030.0,29960.0,39510.0,47520.0,0.0,0.0,True,False,True,False,False,False,53,530,5370,537060,37
2982,23,2,3,38270.0,24.640133333333335,6314.215700000001,38085.93373333333,26622.526599999997,1033.4865,578.1567,0.4286,0.5,1.1429,0.2857,0.2143,0.1429,752460,0.7,19.57,40700.0,0.2,14.61,16.99,18.4,21.81,24.86,30390.0,35330.0,45360.0,51710.0,0.0,0.0,False,True,False,True,False,False,31,310,3190,319092,-1
2983,35,11,3,107360.0,27.96534285714286,5053.164606666667,37047.60064,0.0,3369.4254285714283,0.0,0.6923,0.6923,0.3846,0.0,0.6923,0.0,9860740,0.6,63.08,131200.0,0.6,24.18,36.23,51.62,78.71,106.03,50290.0,75350.0,163710.0,220550.0,0.0,0.0,False,True,False,False,True,False,11,110,1100,110000,19
2984,26,4,4,38040.0,47.019325,5443.349,35937.42378,0.0,4208.39624,1268.14355,0.8182,0.1818,0.4545,0.0,0.4545,0.5455,2517350,0.6,19.78,41140.0,0.1,12.5,14.99,18.29,23.02,28.7,26000.0,31180.0,47880.0,59700.0,0.0,0.0,True,False,False,True,False,False,43,430,4390,439061,40
2985,38,10,3,62400.0,0.0,0.0,34778.1703,28497.934328571428,2314.7310599999996,0.0,0.0,0.0,0.125,1.125,1.125,0.0,1075750,1.1,37.21,77390.0,0.9,16.53,21.77,30.0,45.28,65.01,34390.0,45280.0,94170.0,135210.0,0.0,0.0,True,False,False,True,False,False,41,410,4130,413091,-1
2986,30,3,3,48360.0,21.5278,5712.657450000001,0.0,25689.492550000003,1014.8451,1158.8219,0.2857,0.5714,0.0,0.4286,0.1429,0.1429,3122550,0.6,25.46,52970.0,0.2,14.74,18.08,23.25,30.21,38.59,30660.0,37610.0,62830.0,80260.0,0.0,0.0,True,False,False,False,False,True,49,490,4990,499000,-1
2987,21,1,2,29640.0,53.255557142857135,2814.9923,41419.50786666666,21341.69706,2184.0901,0.0,1.0,0.25,0.4167,0.5833,0.5,0.0,12514620,0.1,15.45,32130.0,0.4,10.15,11.75,14.25,17.13,21.71,21110.0,24440.0,35630.0,45150.0,0.0,0.0,False,True,False,False,True,False,35,350,3500,350000,30
2988,24,3,2,43680.0,0.0,4563.510123809524,53068.8999,21582.693714285713,2250.4272,630.9998,0.0,1.0909,0.0909,1.0909,0.2727,0.1818,2824120,0.7,21.92,45600.0,0.2,14.48,17.37,21.0,24.82,30.4,30120.0,36130.0,51620.0,63230.0,0.0,0.0,False,True,False,False,False,True,43,430,4330,433000,39
2989,20,1,2,30180.0,107.1059,8054.6175,35231.837,0.0,1591.1389,827.8971500000001,0.4286,0.4286,0.1429,0.0,0.2857,0.5714,3504230,0.4,14.87,30930.0,0.4,10.82,13.03,14.51,16.4,18.44,22500.0,27100.0,34110.0,38350.0,0.0,0.0,False,True,True,False,False,False,31,311,3111,311120,35
2990,27,4,3,35290.0,42.93275,2181.0347,33253.6907,16256.3544,1924.8777366666666,1259.3519666666666,0.2727,0.0909,0.1818,0.6364,1.0,0.3636,13183250,0.3,24.22,50370.0,0.6,11.14,13.61,16.96,27.16,45.21,23180.0,28310.0,56480.0,94040.0,0.0,0.0,True,False,False,False,True,False,41,410,4100,410000,29
2991,21,1,2,37780.0,37.41063,8083.043214285715,0.0,21740.647712500002,0.0,649.5458,0.6667,0.7778,0.0,0.7778,0.0,0.1111,2879840,0.7,19.8,41190.0,0.1,13.46,15.16,18.16,22.6,28.67,27990.0,31520.0,47010.0,59630.0,0.0,0.0,True,False,True,False,False,False,43,430,4340,434050,39
2992,25,3,2,30180.0,45.9339,6917.464674999999,0.0,0.0,3249.7094,870.7167166666665,0.375,0.875,0.0,0.0,0.5,0.5,3504230,0.4,14.87,30930.0,0.4,10.82,13.03,14.51,16.4,18.44,22500.0,27100.0,34110.0,38350.0,0.0,0.0,False,True,True,False,False,False,31,311,3111,311120,-1
2993,24,2,3,38040.0,0.0,3308.6324,0.0,12724.426475,2698.651425,0.0,0.0,0.2,0.0,0.6,0.6,0.0,2517350,0.6,19.78,41140.0,0.1,12.5,14.99,18.29,23.02,28.7,26000.0,31180.0,47880.0,59700.0,0.0,0.0,False,True,True,False,False,False,43,430,4390,439060,-1
2994,41,10,5,75990.0,17.67833333333333,3620.1590464285714,31929.531280000003,25823.16225,2818.9123,0.0,0.3333,1.4167,0.8333,0.1667,0.4167,0.0,1081230,0.8,39.75,82670.0,0.3,19.38,26.31,36.53,48.6,63.11,40310.0,54720.0,101090.0,131260.0,0.0,0.0,False,True,True,False,False,False,13,131,1311,131190,2
2995,47,20,5,50080.0,0.0,0.0,25562.093233333333,15634.0149,1806.2725857142857,0.0,0.0,0.0,0.8889,0.2222,0.8889,0.0,5823400,0.4,26.77,55680.0,0.2,15.0,18.45,24.08,31.53,40.37,31200.0,38370.0,65570.0,83970.0,0.0,0.0,True,False,False,False,True,False,49,490,4900,490000,35
2996,27,5,4,37280.0,28.133374999999997,4974.38854,29618.794812499997,15395.47156,1225.6152,1177.94578,0.3846,0.3846,0.7692,0.3846,0.3077,0.3846,1454130,0.8,19.35,40250.0,0.3,13.76,15.26,17.93,22.01,28.1,28620.0,31750.0,45780.0,58450.0,0.0,0.0,False,True,True,False,False,False,51,510,5120,512090,14
2997,44,9,5,76050.0,26.587919999999997,4682.6386,38240.9381,10025.7113,3093.2697,1462.0537599999998,0.5,0.1,0.2,0.3,0.4,0.6,6660810,0.7,40.04,83280.0,0.2,20.05,26.61,36.56,48.78,63.59,41710.0,55360.0,101460.0,132280.0,0.0,0.0,True,False,False,False,False,True,13,130,1310,131000,18
2998,32,4,4,101480.0,0.0,5390.2257666666665,0.0,27173.742625000003,2322.124342857143,1009.49145,0.0,0.3,0.0,0.4,0.9,0.4,303220,1.9,54.22,112790.0,0.6,29.91,37.96,48.79,63.11,80.96,62210.0,78950.0,131280.0,168390.0,0.0,0.0,False,True,False,True,False,False,11,110,1190,119021,-1
2999,27,4,4,34650.0,54.82662083333333,3158.2588,46550.7624,12488.692000000001,1738.9196,618.8243625,1.2727,0.2727,0.0909,0.5455,0.4545,0.6364,1583620,0.4,17.89,37220.0,0.3,11.45,13.84,16.66,19.57,26.02,23820.0,28790.0,40700.0,54120.0,0.0,0.0,True,False,False,False,False,True,33,330,3390,339000,-1
3000,35,9,5,27640.0,29.3235,4076.3078,33489.97824999999,28432.5041,2837.784133333333,0.0,0.2857,0.5714,0.8571,0.1429,0.4286,0.0,725590,1.7,13.43,27920.0,0.6,9.94,10.84,13.29,15.37,17.21,20680.0,22550.0,31970.0,35800.0,0.0,0.0,False,True,False,True,False,False,35,350,3520,352011,3
3001,38,9,4,100030.0,36.4819,4951.481787500001,31421.833666666662,20200.284366666667,1684.3245666666664,0.0,0.3,0.5,0.4,0.3,0.8,0.0,1659230,0.7,51.53,107170.0,0.4,30.23,37.72,48.09,62.17,78.55,62880.0,78450.0,129320.0,163370.0,0.0,0.0,True,False,False,False,False,True,17,170,1720,172000,2
3002,30,3,2,33870.0,0.0,0.0,56371.55218,14070.422991666666,0.0,315.2307,0.0,0.0,0.7143,1.5714,0.0,0.2857,4316350,0.4,17.26,35900.0,0.3,11.37,13.72,16.28,19.0,23.86,23640.0,28540.0,39520.0,49630.0,0.0,0.0,False,True,False,False,True,False,37,370,3700,370000,35
3003,32,4,2,90680.0,37.889266666666664,6408.661499999999,31057.77454166667,27747.858300000004,1934.7535,0.0,0.4,0.3,0.7,0.3,0.3,0.0,736130,1.1,56.14,116770.0,1.2,23.99,30.96,43.6,63.14,100.31,49890.0,64390.0,131340.0,208640.0,0.0,0.0,False,True,True,False,False,False,13,130,1320,132050,-1
3004,33,3,3,49630.0,43.771570000000004,4988.6115,34659.442275,24627.3551,0.0,1088.7578500000002,0.6,0.3,0.4,0.2,0.0,0.4,159190,1.3,25.14,52300.0,0.4,16.45,19.46,23.86,29.41,35.37,34220.0,40470.0,61170.0,73580.0,0.0,0.0,True,False,True,False,False,False,43,430,4330,433050,-1
3005,19,1,1,39910.0,16.6181,9232.5988,44225.57092500001,0.0,2209.43676,0.0,0.1667,0.3333,0.6667,0.0,0.8333,0.0,8738980,0.2,21.81,45370.0,0.2,13.93,16.24,19.19,24.67,31.94,28980.0,33780.0,51320.0,66430.0,0.0,0.0,False,True,False,False,True,False,51,510,5100,510000,32
3006,31,3,3,93710.0,0.0,6724.6719,44279.221139999994,9674.83772,2439.5470250000003,1117.1783,0.0,0.2222,1.1111,0.7778,0.4444,0.2222,5965270,0.2,57.21,118990.0,0.3,29.59,35.87,45.05,62.0,97.7,61550.0,74610.0,128960.0,203220.0,0.0,0.0,True,False,False,False,False,True,29,290,2910,291000,12
3007,30,3,3,40910.0,26.3085,0.0,31711.20825,13542.341641666668,1450.8174,646.7542,0.3333,0.0,0.3333,0.7778,0.2222,0.2222,18674770,0.1,21.9,45550.0,0.1,13.8,16.46,19.67,25.0,32.14,28700.0,34230.0,52000.0,66850.0,0.0,0.0,True,False,False,False,True,False,43,430,4300,430000,31
3008,28,6,2,37780.0,16.385,8176.9979,52695.784,27839.2083,1268.2775,963.5867,0.1429,0.1429,0.5714,0.7143,0.5714,0.2857,2879840,0.7,19.8,41190.0,0.1,13.46,15.16,18.16,22.6,28.67,27990.0,31520.0,47010.0,59630.0,0.0,0.0,True,False,True,False,False,False,43,430,4340,434050,39
3009,28,4,2,44080.0,39.61349499999999,2933.2923,43979.758466666666,17945.427025,1696.20943,2211.7762125,0.6875,0.125,0.5625,0.5,0.625,0.5625,3144510,0.4,22.92,47670.0,0.3,14.39,17.31,21.19,26.63,33.84,29930.0,36000.0,55400.0,70380.0,0.0,0.0,True,False,True,False,False,False,43,430,4360,436010,24
3010,26,4,4,45380.0,0.0,0.0,13037.0194,25896.2086,1205.8017,0.0,0.0,0.0,0.3333,0.6667,0.3333,0.0,250540,1.6,24.12,50170.0,1.6,11.5,15.16,21.82,28.87,38.62,23920.0,31530.0,60060.0,80330.0,0.0,0.0,False,True,False,True,False,False,39,390,3990,399031,-1
3011,25,5,2,46300.0,49.1424,2997.9742000000006,49867.100300000006,14057.270100000002,7645.814666666666,632.4787333333334,0.1538,0.6154,0.4615,0.6923,0.2308,0.7692,3533530,0.6,23.19,48240.0,0.4,13.23,17.45,22.26,28.17,35.17,27520.0,36290.0,58590.0,73140.0,0.0,0.0,True,False,True,False,False,False,53,530,5330,533030,39
3012,46,19,4,130950.0,50.424479999999996,12675.205030000001,27778.3575,0.0,1835.020635416667,741.8465,0.4167,0.6667,0.0833,0.0,1.3333,0.25,2322010,1.2,71.25,148190.0,0.4,35.24,46.91,62.96,83.07,111.2,73290.0,97570.0,172780.0,231300.0,0.0,0.0,False,True,False,False,False,True,11,110,1130,113000,2
3013,22,3,3,35670.0,33.31316666666666,4935.830728571428,26408.76566666667,17534.1048125,2292.297626666667,0.0,0.3846,0.5385,0.2308,0.3846,0.6923,0.0,7896560,0.2,17.92,37270.0,0.3,12.88,14.62,17.15,20.02,23.66,26780.0,30410.0,41640.0,49210.0,0.0,0.0,True,False,False,False,False,True,53,530,5370,537000,34
3014,40,9,5,62530.0,29.7106,3826.5727,35420.70772333333,23366.6186,4667.23,0.0,0.1,0.1,0.8,0.8,0.2,0.0,386310,0.7,32.1,66780.0,0.4,18.89,23.57,30.06,38.1,47.58,39290.0,49020.0,79250.0,98970.0,0.0,0.0,False,True,True,False,False,False,17,170,1730,173020,-1
3015,30,6,4,30920.0,41.73605,5144.322766666667,51769.2187,16992.673766666667,1912.1713,807.9714999999999,0.3636,0.2727,0.1818,0.5455,0.5455,0.4545,1254240,0.5,-1.0,33740.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,22720.0,27670.0,37780.0,46840.0,1.0,0.0,True,False,False,True,False,False,25,250,2590,259045,-1
3016,22,2,2,36160.0,45.017025,4842.4828,52073.9709,8237.9734,2207.8489999999997,1930.8922000000002,0.6364,0.3636,0.0909,0.0909,0.7273,0.3636,1001160,0.5,18.32,38100.0,0.4,13.32,14.71,17.39,21.03,24.2,27710.0,30600.0,43740.0,50330.0,0.0,0.0,False,True,True,False,False,False,37,370,3730,373010,-1
3017,41,9,4,74330.0,58.140550000000005,0.0,49712.460685714286,13145.577739999999,0.0,650.8894,0.4444,0.0,0.8889,0.5556,0.0,0.2222,1314360,0.5,40.21,83640.0,0.6,18.99,24.74,35.74,49.45,65.02,39490.0,51460.0,102850.0,135240.0,0.0,0.0,True,False,False,False,True,False,19,190,1900,190000,2
3018,44,10,3,189520.0,34.3523,5539.0214000000005,41017.7504,17107.3767,1457.6288666666667,0.0,0.25,0.375,0.25,0.625,0.375,0.0,199240,0.9,118.48,246440.0,1.6,36.02,58.89,91.12,115.0,115.0,74920.0,122480.0,239200.0,239200.0,0.0,0.0,False,True,False,True,False,False,11,110,1110,111011,-1
3019,30,5,5,61180.0,40.03151666666667,0.0,28189.057366666664,18907.17066666666,1495.7573166666668,0.0,0.5455,0.0,0.9091,0.8182,1.0909,0.0,4177640,0.4,-1.0,65580.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,37660.0,48230.0,78390.0,100660.0,1.0,0.0,False,True,False,False,False,True,25,250,2520,252000,11
3020,35,9,4,37940.0,26.0111,13554.8338,20036.952857142856,7981.1811,2598.11769,1245.5532142857141,0.2308,0.1538,0.5385,0.1538,1.3077,0.5385,13560460,0.1,21.12,43930.0,0.4,13.03,15.1,18.24,23.33,30.82,27110.0,31410.0,48520.0,64100.0,0.0,0.0,False,True,False,False,True,False,53,530,5300,530000,27
3021,25,4,2,29120.0,0.0,0.0,65579.208,14933.177216666669,1908.088225,711.1403666666666,0.0,0.0,0.25,0.625,0.5,0.375,2122210,0.7,15.87,33020.0,0.7,8.77,10.49,14.0,17.5,26.62,18250.0,21810.0,36400.0,55360.0,0.0,0.0,True,False,False,True,False,False,35,350,3530,353031,-1
3022,37,9,3,50080.0,26.0996,0.0,25029.1176,47474.451675000004,3527.9140333333335,479.0508,0.1111,0.0,0.1111,1.1111,1.1111,0.3333,5823400,0.4,26.77,55680.0,0.2,15.0,18.45,24.08,31.53,40.37,31200.0,38370.0,65570.0,83970.0,0.0,0.0,False,True,False,False,True,False,49,490,4900,490000,35
3023,27,5,2,33870.0,41.244749999999996,4601.553866666666,26024.0235,30606.1144,3018.98606,776.3465,0.2222,0.5556,0.4444,0.4444,0.5556,0.5556,4316350,0.4,17.26,35900.0,0.3,11.37,13.72,16.28,19.0,23.86,23640.0,28540.0,39520.0,49630.0,0.0,0.0,False,True,False,False,True,False,37,370,3700,370000,35
3024,34,4,3,60240.0,0.0,6371.8467,52890.7429,15024.70495,3547.5093,1320.50395,0.0,0.25,0.125,0.25,0.5,0.75,690050,0.7,31.39,65280.0,0.4,18.0,22.69,28.96,37.6,49.18,37440.0,47200.0,78210.0,102300.0,0.0,0.0,False,True,True,False,False,False,47,471,4721,472110,1
3025,31,6,3,35290.0,15.6653,0.0,0.0,0.0,0.0,1603.2624,1.0,0.0,0.0,0.0,0.0,0.5,13183250,0.3,24.22,50370.0,0.6,11.14,13.61,16.96,27.16,45.21,23180.0,28310.0,56480.0,94040.0,0.0,0.0,True,False,False,False,True,False,41,410,4100,410000,29
3026,26,4,2,40910.0,126.5865,12140.0037,58874.1788,0.0,1873.5188750000002,1047.490869047619,0.1111,0.4444,0.3333,0.0,0.8889,1.1111,18674770,0.1,21.9,45550.0,0.1,13.8,16.46,19.67,25.0,32.14,28700.0,34230.0,52000.0,66850.0,0.0,0.0,False,True,False,False,True,False,43,430,4300,430000,31
3027,39,12,5,76050.0,26.1375,5163.2181,29979.356275000002,35353.91404285714,2729.7796,0.0,0.2,0.6,0.5,0.7,0.4,0.0,6660810,0.7,40.04,83280.0,0.2,20.05,26.61,36.56,48.78,63.59,41710.0,55360.0,101460.0,132280.0,0.0,0.0,False,True,False,False,False,True,13,130,1310,131000,18
3028,24,3,3,45460.0,23.955849999999998,6443.4967,0.0,0.0,3190.4353666666666,0.0,0.4,0.4,0.0,0.0,1.0,0.0,4315740,0.6,22.65,47110.0,0.4,13.0,17.0,21.86,27.49,33.93,27040.0,35360.0,57190.0,70570.0,0.0,0.0,False,True,False,False,False,True,53,530,5330,533000,24
3029,37,11,2,67620.0,33.99642,3785.7718,36043.0591,0.0,2892.581,948.7355666666667,1.4,0.1,0.2,0.0,0.4,0.5,464880,1.3,36.13,75140.0,0.3,19.74,24.91,32.51,43.71,55.95,41060.0,51820.0,90920.0,116370.0,0.0,0.0,False,True,True,False,False,False,13,130,1310,131020,-1
3030,26,6,2,61180.0,27.303299999999997,5993.268628571429,0.0,0.0,1871.16955,1171.009775,0.2727,0.8182,0.0,0.0,0.3636,0.9091,2124250,0.8,39.05,81230.0,1.1,16.75,21.71,29.42,45.73,69.03,34850.0,45170.0,95130.0,143580.0,0.0,0.0,False,True,False,False,False,True,41,410,4130,413000,-1
