Customer_ID,Age,Work_Experience,Family_Size,median_annual_wage,card_monthly_avg,card_monthly_min,card_monthly_max,check_monthly_avg,check_monthly_min,check_monthly_max,Deposit_monthly_avg,Deposit_monthly_min,Deposit_monthly_max,Loan Payment_monthly_avg,Loan Payment_monthly_min,Loan Payment_monthly_max,Transfer_monthly_avg,Transfer_monthly_min,Transfer_monthly_max,Withdrawal_monthly_avg,Withdrawal_monthly_min,Withdrawal_monthly_max,card_monthly_count_avg,card_monthly_count_min,card_monthly_count_max,check_monthly_count_avg,check_monthly_count_min,check_monthly_count_max,Deposit_monthly_count_avg,Deposit_monthly_count_min,Deposit_monthly_count_max,Loan Payment_monthly_count_avg,Loan Payment_monthly_count_min,Loan Payment_monthly_count_max,Transfer_monthly_count_avg,Transfer_monthly_count_min,Transfer_monthly_count_max,Withdrawal_monthly_count_avg,Withdrawal_monthly_count_min,Withdrawal_monthly_count_max,card_avg,check_avg,deposit_avg,loan payment_avg,transfer_avg,withdrawal_avg,card_count,check_count,deposit_count,loan payment_count,transfer_count,wihdrawal_count,TOT_EMP,H_MEAN,A_MEAN,H_MEDIAN,Female,Male,OCC_CODE_MAJOR,Cluster
2424,34,6,4,78180.0,26.02602,23.12028,28.931760000000004,4073.5922375,3763.6821250000003,4383.502350000001,0.0,0.0,0.0,0.0,0.0,0.0,2202.0551,2202.0551,2202.0551,640.0418,640.0418,640.0418,0.6667,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.0,1.0,0.4444,0.0,1.0,31.84,5378.89,0.0,0.0,2106.29,640.04,2,4,0,0,2,1,3016910,44.37,92290.0,37.59,False,True,13,5
2425,30,5,4,44580.0,47.96381111111111,43.38284444444444,52.64383333333333,4686.117613333334,3818.62336,5738.961260000001,17704.7672,17704.7672,17704.7672,7746.994900000001,7746.994900000001,7746.994900000001,3880.4281,3880.4281,3880.4281,1658.74103,1611.95242,1705.52964,1.0714,0.0,3.0,0.6429,0.0,3.0,0.2143,0.0,1.0,0.2143,0.0,1.0,0.0714,0.0,1.0,0.4286,0.0,2.0,45.71,4808.42,17704.77,7746.99,3880.43,1456.1,5,3,1,1,1,3,2306600,22.97,47770.0,21.43,False,True,43,5
2426,18,2,2,29880.0,40.957988888888885,40.957988888888885,40.957988888888885,8450.24308,8450.24308,8450.24308,46598.46567777777,46598.46567777777,46598.46567777777,39966.6680375,26638.47395,53294.862125,0.0,0.0,0.0,1144.6129999999998,1065.1521599999999,1224.0738399999998,0.6429,0.0,1.0,0.3571,0.0,1.0,0.6429,0.0,1.0,0.9286,0.0,2.0,0.0,0.0,0.0,0.4286,0.0,2.0,47.1,8129.83,44567.56,39568.94,0.0,1300.79,3,2,3,3,0,3,64100,14.93,31040.0,14.37,True,False,33,5
2427,25,5,4,37930.0,32.92158333333333,22.899099999999997,41.2858,2905.02115,2195.7671,3614.2752,45416.0219,45416.0219,45416.0219,0.0,0.0,0.0,929.662975,829.6971,1029.62885,1054.1652,1054.1652,1054.1652,1.7273,0.0,4.0,0.5455,0.0,2.0,0.6364,0.0,1.0,0.0,0.0,0.0,0.4545,0.0,2.0,0.2727,0.0,1.0,30.63,4865.9,45416.02,0.0,1229.56,1054.17,4,3,1,0,2,1,1903910,19.92,41420.0,18.24,True,False,51,5
2428,31,5,2,81220.0,0.0,0.0,0.0,12677.1058,12677.1058,12677.1058,0.0,0.0,0.0,27732.56342,19212.94406,38687.63364,1007.9655,1007.9655,1007.9655,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,1.0,0.0,0.0,0.0,1.2857,0.0,3.0,0.1429,0.0,1.0,0.0,0.0,0.0,0.0,12677.11,0.0,29224.77,1007.97,0.0,0,1,0,5,1,0,3072700,42.8,89010.0,39.05,True,False,29,5
2429,27,4,2,33960.0,43.14569999999999,43.14569999999999,43.14569999999999,4775.966189999999,4398.842599999999,5153.089779999999,0.0,0.0,0.0,45721.0995,45721.0995,45721.0995,2771.1503,2771.1503,2771.1503,710.2713388888889,516.4942,887.2874666666667,0.5,0.0,1.0,0.6,0.0,2.0,0.0,0.0,0.0,0.2,0.0,1.0,0.2,0.0,1.0,0.6,0.0,3.0,43.04,5648.32,0.0,45721.1,2771.15,819.73,2,3,0,1,1,3,1011170,16.64,34600.0,16.33,True,False,43,5
2430,18,2,5,35320.0,43.6685,43.6685,43.6685,2758.9249,2758.9249,2758.9249,45839.447568749994,45320.2118125,46358.68332499999,20196.5827,20196.5827,20196.5827,5197.81,5197.81,5197.81,615.0735833333334,612.4053833333334,617.7417833333334,0.2727,0.0,1.0,0.1818,0.0,1.0,0.8182,0.0,2.0,0.3636,0.0,1.0,0.4545,0.0,1.0,0.6364,0.0,2.0,43.67,2758.92,47432.16,20196.58,5197.81,789.65,1,1,3,2,1,3,807880,17.45,36300.0,16.98,False,True,51,5
2431,25,4,5,35760.0,48.37353749999999,48.37353749999999,48.37353749999999,4985.4887,4985.4887,4985.4887,33504.781225000006,32882.199,34127.363450000004,26736.7969,26736.7969,26736.7969,2939.1412291666666,2773.9831625,3113.4402125,0.0,0.0,0.0,0.7273,0.0,1.0,0.1818,0.0,1.0,0.8182,0.0,2.0,0.2727,0.0,1.0,1.1818,0.0,3.0,0.0,0.0,0.0,49.73,4985.49,32882.2,26736.8,3015.23,0.0,3,1,2,1,4,0,1310090,17.41,36220.0,17.19,False,True,31,5
2432,19,1,2,36190.0,0.0,0.0,0.0,3919.6823,3919.6823,3919.6823,28441.454599999997,28441.454599999997,28441.454599999997,13163.0254,13163.0254,13163.0254,2524.8385,2524.8385,2524.8385,614.35135,515.5141,713.1886,0.0,0.0,0.0,0.25,0.0,1.0,0.25,0.0,1.0,0.125,0.0,1.0,0.375,0.0,1.0,0.875,0.0,2.0,0.0,3919.68,28441.45,13163.03,2380.0,581.41,0,1,2,1,2,2,261060,18.31,38090.0,17.4,False,True,51,5
2433,18,1,1,48360.0,59.95453333333333,59.95453333333333,59.95453333333333,6190.29175,4817.1936,7563.389899999999,31462.16558,31462.16558,31462.16558,8942.1795,8942.1795,8942.1795,944.7005666666668,862.0672333333333,1027.3339,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.0,2.0,0.5,0.0,1.0,0.2,0.0,1.0,0.5,0.0,2.0,0.0,0.0,0.0,59.88,6190.29,30654.32,8942.18,903.38,0.0,2,2,3,1,2,0,3122550,25.46,52970.0,23.25,True,False,49,5
2434,23,1,3,37940.0,50.1555,50.1555,50.1555,2517.3652,2517.3652,2517.3652,0.0,0.0,0.0,20187.423,20187.423,20187.423,2070.7182666666668,1977.4407333333336,2163.9958,979.9920033333334,740.23226,1223.79208,0.2,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.1,0.0,1.0,0.8,0.0,2.0,1.0,0.0,3.0,50.16,2517.37,0.0,20187.42,2171.91,1010.37,1,1,0,1,3,4,13560460,21.12,43930.0,18.24,True,False,53,5
2435,25,3,3,35670.0,53.629468518518514,47.956500000000005,60.83718888888888,8837.905314285716,8728.686285714288,8947.124342857143,0.0,0.0,0.0,6595.1626,6595.1626,6595.1626,2039.4906000000003,2039.4906000000003,2039.4906000000003,737.96427,699.28422,776.6443200000001,1.0,0.0,3.0,0.7692,0.0,2.0,0.0,0.0,0.0,0.2308,0.0,1.0,0.3846,0.0,1.0,0.9231,0.0,2.0,50.79,7861.08,0.0,6595.16,2039.49,748.58,4,3,0,1,1,4,7896560,17.92,37270.0,17.15,True,False,53,5
2436,49,20,8,57490.0,57.569199999999995,53.177425,61.960975000000005,0.0,0.0,0.0,41051.8802,41051.8802,41051.8802,21099.7212,21099.7212,21099.7212,1053.666,1053.666,1053.666,840.0216500000001,840.0216500000001,840.0216500000001,0.6667,0.0,2.0,0.0,0.0,0.0,0.1111,0.0,1.0,0.4444,0.0,1.0,0.1111,0.0,1.0,0.4444,0.0,1.0,55.25,0.0,41051.88,21099.72,1053.67,919.56,3,0,1,2,1,2,8496780,30.41,63240.0,27.64,False,True,25,5
2437,38,10,5,57490.0,0.0,0.0,0.0,7001.519449999998,5890.601599999999,8112.4373,65854.5104,65854.5104,65854.5104,22626.007200000004,22626.007200000004,22626.007200000004,2360.0208,2264.58895,2455.4526499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.0,0.625,0.0,1.0,0.375,0.0,1.0,1.125,1.0,2.0,0.0,0.0,0.0,0.0,9223.36,65854.51,22626.01,2481.83,0.0,0,2,1,1,4,0,8496780,30.41,63240.0,27.64,True,False,25,2
2438,18,1,3,40910.0,66.54,66.54,66.54,5379.5142,5379.5142,5379.5142,36661.284225,30010.6434,43311.925050000005,38124.1357,38124.1357,38124.1357,1425.0504,1425.0504,1425.0504,758.3995285714285,758.3995285714285,758.3995285714285,0.2,0.0,1.0,0.1,0.0,1.0,0.3,0.0,2.0,0.3,0.0,1.0,0.3,0.0,1.0,0.7,0.0,1.0,66.54,5379.51,43311.93,38124.14,1425.05,764.41,1,1,2,1,1,4,18674770,21.9,45550.0,19.67,False,True,43,5
2439,36,9,5,50080.0,62.93817222222223,61.97977777777778,63.89656666666667,8079.2173,8079.2173,8079.2173,33486.65768333333,28032.451333333334,38940.86403333333,0.0,0.0,0.0,0.0,0.0,0.0,663.2489,663.2489,663.2489,1.1,0.0,2.0,0.1,0.0,1.0,0.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,60.53,8079.22,35304.73,0.0,0.0,663.25,5,1,3,0,0,1,5823400,26.77,55680.0,24.08,False,True,49,5
2440,23,2,2,49330.0,0.0,0.0,0.0,6125.517238888889,5822.41451111111,6428.619966666667,54577.20773333334,36694.68736666667,72459.7281,39534.314880000005,32187.401159999998,46881.2286,1194.4785,1194.4785,1194.4785,641.3225,641.3225,641.3225,0.0,0.0,0.0,1.3636,0.0,2.0,0.9091,0.0,2.0,0.7273,0.0,2.0,0.4545,0.0,1.0,0.0909,0.0,1.0,0.0,6471.22,45635.95,34636.37,1224.9,641.32,0,4,2,2,2,1,4509820,27.17,56510.0,23.72,False,True,47,5
2441,18,1,2,33870.0,0.0,0.0,0.0,7263.774366666667,7263.774366666667,7263.774366666667,34068.21515,34068.21515,34068.21515,22651.580144444444,20614.298511111112,24688.861777777776,2036.651852380952,1753.540442857143,2313.434907142857,846.7401214285713,766.0748428571429,927.4054,0.0,0.0,0.0,0.3529,0.0,1.0,0.3529,0.0,1.0,0.7059,0.0,2.0,1.4706,0.0,3.0,0.5294,0.0,2.0,0.0,8316.03,34068.22,20813.12,2089.78,769.49,0,2,2,3,6,4,4316350,17.26,35900.0,16.28,True,False,37,5
2442,45,20,4,50570.0,36.54456666666667,36.54456666666667,36.54456666666667,4404.794637499999,3938.8166249999995,4870.77265,13325.6461,13325.6461,13325.6461,0.0,0.0,0.0,0.0,0.0,0.0,1075.4296,1075.4296,1075.4296,0.375,0.0,1.0,0.625,0.0,2.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,36.54,4127.85,13325.65,0.0,0.0,1075.43,3,3,1,0,0,1,6075520,28.08,58400.0,24.31,True,False,47,5
2443,34,2,3,78570.0,41.9099,41.9099,41.9099,4615.02838,4615.02838,4615.02838,104358.7461,104358.7461,104358.7461,21681.80568148148,19599.681977777782,23994.150344444446,0.0,0.0,0.0,601.9878666666667,601.9878666666667,601.9878666666667,0.0909,0.0,1.0,0.4545,0.0,1.0,0.0909,0.0,1.0,1.1818,0.0,3.0,0.0,0.0,0.0,0.5455,0.0,1.0,41.91,4690.64,104358.75,22645.55,0.0,606.81,1,2,1,5,0,2,109430,39.47,82110.0,37.77,False,True,19,5
2444,41,9,5,59560.0,46.6012,45.519299999999994,47.6831,3615.356275,3558.194175,3672.518375,0.0,0.0,0.0,12186.64944,12186.64944,12186.64944,1641.8522,1641.8522,1641.8522,813.7805666666667,813.7805666666667,813.7805666666667,0.5,0.0,2.0,0.6,0.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2,0.0,1.0,0.3,0.0,1.0,46.06,3719.12,0.0,13618.65,1641.85,836.36,2,3,0,2,1,2,188060,27.58,57370.0,28.64,True,False,31,5
2445,32,5,4,31570.0,39.81045,34.99526666666667,44.62563333333335,5966.952933333334,5966.952933333334,5966.952933333334,33090.996895000004,27676.2886,38505.70519,15750.043840000002,15750.043840000002,15750.043840000002,3251.9377,3251.9377,3251.9377,1089.5844783333337,950.3474899999999,1279.1087700000003,1.0,0.0,2.0,0.3529,0.0,1.0,0.9412,0.0,2.0,0.2941,0.0,1.0,0.0588,0.0,1.0,0.7647,0.0,3.0,37.76,4403.2,29079.83,14995.49,3251.94,1638.74,4,2,4,2,1,4,1126460,17.35,36080.0,15.18,False,True,39,5
2446,33,4,2,61090.0,0.0,0.0,0.0,5163.9155,5163.9155,5163.9155,53531.0089,53531.0089,53531.0089,33457.4357,33457.4357,33457.4357,0.0,0.0,0.0,684.3578,684.3578,684.3578,0.0,0.0,0.0,0.25,0.0,1.0,0.5,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,5163.92,53531.01,33457.44,0.0,684.36,0,1,1,1,0,1,635300,30.95,64370.0,29.37,True,False,17,5
2447,23,3,2,40750.0,0.0,0.0,0.0,4788.2208,4788.2208,4788.2208,21962.912,21962.912,21962.912,17446.8867,17446.8867,17446.8867,1478.1967000000002,1478.1967000000002,1478.1967000000002,569.6764,569.6764,569.6764,0.0,0.0,0.0,0.3333,0.0,1.0,0.5,0.0,1.0,0.1667,0.0,1.0,0.5,0.0,1.0,0.6667,0.0,1.0,0.0,4788.22,21962.91,17446.89,1314.38,569.68,0,1,1,1,2,1,1012780,22.29,46350.0,19.59,False,True,47,5
2448,27,5,3,49660.0,60.49819166666666,55.95669999999999,65.03968333333333,3404.3093166666663,3404.3093166666663,3404.3093166666663,41237.76875999999,41237.76875999999,41237.76875999999,25303.819570000003,19444.597840000002,31163.0413,1830.5042000000003,1830.5042000000003,1830.5042000000003,1226.5247,1226.5247,1226.5247,0.5714,0.0,2.0,0.8571,0.0,1.0,0.7143,0.0,1.0,0.5714,0.0,2.0,0.6429,0.0,1.0,0.1429,0.0,1.0,56.93,3725.33,38235.24,21397.67,2152.67,1226.52,4,3,2,2,2,1,446630,27.4,56990.0,23.88,False,True,47,5
2449,44,9,6,54620.0,58.819511111111105,46.78326666666666,72.19413333333333,3487.2408,3487.2408,3487.2408,64297.5783,64297.5783,64297.5783,8954.6627,8954.6627,8954.6627,1721.3107499999996,1689.6752499999996,1752.9462499999997,493.3646,493.3646,493.3646,0.6,0.0,3.0,0.3,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.7,0.0,2.0,0.1,0.0,1.0,56.59,3487.24,64297.58,8954.66,2450.4,493.36,3,1,1,1,3,1,632020,26.86,55860.0,26.26,False,True,29,5
2450,29,5,2,46490.0,84.44333333333334,84.44333333333334,84.44333333333334,11638.216933333335,11638.216933333335,11638.216933333335,22611.901749999997,22611.901749999997,22611.901749999997,22333.1498,22333.1498,22333.1498,2179.731,2179.731,2179.731,2151.1388,2151.1388,2151.1388,0.6,0.0,1.0,0.6,0.0,1.0,0.4,0.0,1.0,0.6,0.0,1.0,0.3,0.0,1.0,0.1,0.0,1.0,61.43,10946.69,22611.9,25702.24,2179.73,2151.14,2,2,2,2,1,1,242630,22.47,46740.0,22.35,True,False,43,5
2451,29,4,2,39210.0,50.689175,46.953225,54.425124999999994,6280.1473166666665,5718.0727,6842.221933333333,16520.2095,16520.2095,16520.2095,20583.737100000002,18073.99788181818,23093.47631818182,3083.694865384616,2804.328884615385,3363.0608461538473,1823.3385999999998,1823.3385999999998,1823.3385999999998,0.3529,0.0,2.0,0.7059,0.0,2.0,0.1176,0.0,1.0,0.7647,0.0,2.0,1.0,0.0,2.0,0.2941,0.0,1.0,46.24,5846.21,16520.21,19999.35,2973.91,1823.34,3,4,1,4,4,1,137060,20.21,42040.0,18.85,False,True,51,5
2452,27,5,4,31570.0,54.66790000000001,45.89044285714285,63.77751428571429,4479.2967,4479.2967,4479.2967,33696.9746,33696.9746,33696.9746,20351.762280000003,20351.762280000003,20351.762280000003,1611.544,1611.544,1611.544,0.0,0.0,0.0,1.0,0.0,3.0,0.1818,0.0,1.0,0.5455,0.0,1.0,0.4545,0.0,1.0,0.2727,0.0,1.0,0.0,0.0,0.0,48.26,4479.3,28271.37,21966.66,1611.54,0.0,4,1,3,2,1,0,1126460,17.35,36080.0,15.18,True,False,39,5
2453,34,5,4,57490.0,84.59936666666665,84.59936666666665,84.59936666666665,6631.6836,6631.6836,6631.6836,58296.22326666667,58296.22326666667,58296.22326666667,18369.5073,18369.5073,18369.5073,1724.9065,1724.9065,1724.9065,598.8841,598.8841,598.8841,0.3333,0.0,1.0,0.1111,0.0,1.0,0.6667,0.0,1.0,0.2222,0.0,1.0,0.3333,0.0,1.0,0.2222,0.0,1.0,84.02,6631.68,58296.22,18369.51,1724.91,598.88,2,1,3,1,1,1,8496780,30.41,63240.0,27.64,False,True,25,5
2454,34,4,4,99740.0,23.288239999999995,23.288239999999995,23.288239999999995,4204.1135,4204.1135,4204.1135,43809.0851,43809.0851,43809.0851,13949.482357142857,13949.482357142857,13949.482357142857,2961.8870125000003,2961.8870125000003,2961.8870125000003,728.4659666666665,604.7583642857143,858.4052071428569,0.3333,0.0,1.0,0.4,0.0,1.0,0.4,0.0,1.0,0.4667,0.0,1.0,0.5333,0.0,1.0,1.4667,0.0,3.0,23.18,4204.11,43809.09,14549.18,2302.48,794.61,2,1,1,3,2,6,2942420,54.53,113420.0,47.95,False,True,11,5
2455,25,4,4,33000.0,39.2615,39.2615,39.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.8962375,2746.387175,3175.4052999999994,1154.5217666666667,1154.5217666666667,1154.5217666666667,0.1667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.0,2.0,0.5,0.0,1.0,39.26,0.0,0.0,0.0,2554.07,1016.65,1,0,0,0,3,2,284000,16.49,34300.0,15.87,True,False,45,5
2456,36,9,3,75990.0,26.674260000000004,26.674260000000004,26.674260000000004,4119.351383333334,4119.351383333334,4119.351383333334,0.0,0.0,0.0,31237.501028571427,30764.55387142857,31710.448185714282,1815.5014666666666,1815.5014666666666,1815.5014666666666,879.531075,879.531075,879.531075,0.4167,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.75,0.0,2.0,0.5,0.0,1.0,0.3333,0.0,1.0,29.98,4077.74,0.0,29397.5,2134.48,1117.64,2,3,0,3,2,2,1081230,39.75,82670.0,36.53,False,True,13,5
2457,19,5,3,36890.0,0.0,0.0,0.0,0.0,0.0,0.0,35649.1212,35649.1212,35649.1212,7169.6476,7169.6476,7169.6476,3784.49325,3784.49325,3784.49325,998.8904,998.8904,998.8904,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.0,1.0,0.1429,0.0,1.0,0.5714,0.0,1.0,0.2857,0.0,1.0,0.0,0.0,34739.21,7169.65,3140.65,998.89,0,0,2,1,3,1,27780,19.26,40060.0,17.74,False,True,53,5
2458,19,1,1,35290.0,37.015899999999995,37.015899999999995,37.015899999999995,5988.021280000001,5988.021280000001,5988.021280000001,29104.4467,29042.75842,29166.134980000003,13368.418865384618,11627.70456923077,15202.728761538465,2350.46632,2350.46632,2350.46632,626.4938500000001,626.4938500000001,626.4938500000001,0.3529,0.0,1.0,0.2941,0.0,1.0,0.3529,0.0,2.0,1.4118,0.0,3.0,0.5882,0.0,1.0,0.4706,0.0,1.0,37.02,5761.19,29951.87,13240.46,2434.46,626.49,1,2,4,5,3,2,13183250,24.22,50370.0,16.96,False,True,41,5
2459,20,1,2,38270.0,40.9541,36.47224,45.43596,7697.729979999999,6722.586799999999,8672.87316,26993.96986,26993.96986,26993.96986,17892.92685625,16679.074825,19106.778887499997,1774.2046,1774.2046,1774.2046,574.8838,574.8838,574.8838,1.0769,0.0,2.0,0.6154,0.0,2.0,0.3846,0.0,1.0,1.0,0.0,2.0,0.2308,0.0,1.0,0.1538,0.0,1.0,42.6,6266.42,34171.94,18490.51,1774.2,574.88,3,3,2,3,1,1,752460,19.57,40700.0,18.4,False,True,31,5
2460,34,4,4,61180.0,29.9655,29.9655,29.9655,4566.201275,4271.3372,4861.06535,55551.4429,55551.4429,55551.4429,14128.611666666666,14128.611666666666,14128.611666666666,7662.860199999999,7662.860199999999,7662.860199999999,714.3579,714.3579,714.3579,0.3333,0.0,1.0,0.75,0.0,2.0,0.25,0.0,1.0,0.25,0.0,1.0,0.3333,0.0,1.0,0.3333,0.0,1.0,29.2,4664.49,55551.44,14937.73,5569.8,714.36,2,3,1,2,2,2,4177640,0.0,65580.0,0.0,True,False,25,5
2461,30,5,2,29660.0,33.3932,33.3932,33.3932,7726.5287,7726.5287,7726.5287,68506.6393,59585.81844,77427.46015999999,28477.9505,28477.9505,28477.9505,1058.8845,1058.8845,1058.8845,702.9774,702.9774,702.9774,0.2222,0.0,1.0,0.1111,0.0,1.0,0.7778,0.0,2.0,0.1111,0.0,1.0,0.4444,0.0,1.0,0.5556,0.0,1.0,33.39,7726.53,65322.6,28477.95,1058.88,702.98,2,1,3,1,1,1,7584940,15.62,32500.0,14.26,True,False,41,5
2462,24,1,3,37780.0,100.89245,100.89245,100.89245,9381.279742857145,9381.279742857145,9381.279742857145,35861.1654,35861.1654,35861.1654,15199.1532,15199.1532,15199.1532,816.96996,816.96996,816.96996,707.9377142857144,671.6699571428571,744.2054714285714,0.5455,0.0,1.0,0.6364,0.0,1.0,0.3636,0.0,1.0,0.1818,0.0,1.0,0.4545,0.0,1.0,0.7273,0.0,2.0,100.89,9453.64,35861.17,15199.15,1079.06,742.36,2,2,1,1,2,3,2879840,19.8,41190.0,18.16,False,True,43,5
2463,26,5,3,31600.0,30.5544,30.5544,30.5544,11196.8681,11196.8681,11196.8681,0.0,0.0,0.0,19522.0509,19522.0509,19522.0509,3155.7621,3096.817675,3214.7065249999996,896.1956999999999,896.1956999999999,896.1956999999999,0.5,0.0,1.0,0.125,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.625,0.0,2.0,0.375,0.0,1.0,30.55,11196.87,0.0,19522.05,2886.85,896.2,2,1,0,1,3,1,3026520,16.22,33730.0,15.19,False,True,37,5
2464,26,3,2,45250.0,0.0,0.0,0.0,4919.90685,4919.90685,4919.90685,46793.55111666666,44183.47663333333,49403.6256,0.0,0.0,0.0,2224.9199,2224.9199,2224.9199,1047.6557500000001,1047.6557500000001,1047.6557500000001,0.0,0.0,0.0,0.5714,0.0,1.0,0.5714,0.0,2.0,0.0,0.0,0.0,0.4286,0.0,1.0,0.2857,0.0,1.0,0.0,4919.91,41573.4,0.0,2224.92,1047.66,0,2,2,0,1,2,1097160,24.1,50130.0,21.75,True,False,41,5
2465,51,19,6,59830.0,56.8241,56.8241,56.8241,9746.8407,9746.8407,9746.8407,0.0,0.0,0.0,0.0,0.0,0.0,2150.8704000000002,2108.3878833333333,2193.3529166666667,674.3944,674.3944,674.3944,0.2857,0.0,1.0,0.2857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1429,0.0,2.0,0.1429,0.0,1.0,56.82,9746.84,0.0,0.0,2242.72,674.39,1,1,0,0,4,1,386120,29.32,60990.0,28.76,True,False,49,5
2466,23,2,4,48630.0,22.2188,22.2188,22.2188,2952.18715,2915.6011200000003,2988.77318,31767.7841,31767.7841,31767.7841,15755.864500000001,15755.864500000001,15755.864500000001,1334.6576249999998,1334.6576249999998,1334.6576249999998,1632.907,1632.907,1632.907,0.4,0.0,1.0,0.6,0.0,2.0,0.2,0.0,1.0,0.3,0.0,1.0,0.4,0.0,1.0,0.3,0.0,1.0,22.22,3090.78,31767.78,15755.86,1099.39,1632.91,1,4,1,1,2,1,1645580,25.36,52750.0,23.38,False,True,49,5
2467,41,10,3,98100.0,49.8686,49.8686,49.8686,3297.01978125,3258.4997249999997,3335.5398374999995,13585.5162,13585.5162,13585.5162,31236.93963333333,31236.93963333333,31236.93963333333,2288.0012,1905.5086428571433,2670.4937571428572,786.9774,786.9774,786.9774,0.1667,0.0,1.0,0.75,0.0,2.0,0.1667,0.0,1.0,0.25,0.0,1.0,0.75,0.0,2.0,0.1667,0.0,1.0,49.87,3398.81,13585.52,27818.13,2600.05,786.98,1,4,1,2,3,1,3376680,59.07,122860.0,47.16,False,True,11,5
2468,32,5,4,61370.0,76.2264,76.2264,76.2264,4415.9547,4415.9547,4415.9547,69698.3853,69698.3853,69698.3853,12438.6411,12438.6411,12438.6411,1803.3246,1512.5115,2094.1377,679.6321,679.6321,679.6321,0.2857,0.0,1.0,0.2857,0.0,1.0,0.4286,0.0,1.0,0.4286,0.0,1.0,0.7143,0.0,2.0,0.1429,0.0,1.0,76.23,4415.95,69698.39,12438.64,2094.14,679.63,1,1,1,1,2,1,1495440,31.49,65510.0,29.51,True,False,43,5
2469,50,20,8,54360.0,0.0,0.0,0.0,15062.9013,15062.9013,15062.9013,26051.5758875,17439.852575,34663.2992,0.0,0.0,0.0,1146.5724333333335,1146.5724333333335,1146.5724333333335,854.1372714285715,783.2392714285714,925.0352714285715,0.0,0.0,0.0,0.2222,0.0,1.0,0.7778,0.0,2.0,0.0,0.0,0.0,0.3333,0.0,1.0,1.0,0.0,2.0,0.0,15062.9,23181.0,0.0,1249.16,965.22,0,1,2,0,2,4,271720,26.99,56140.0,26.14,False,True,49,5
2470,29,4,3,29640.0,31.72956666666666,30.668666666666667,32.79046666666667,5329.67965,5329.67965,5329.67965,47914.5081,47914.5081,47914.5081,26534.0108,26534.0108,26534.0108,2395.031825,2298.2891,2491.77455,646.2652,646.2652,646.2652,0.4,0.0,2.0,0.4,0.0,1.0,0.3,0.0,1.0,0.4,0.0,1.0,0.3,0.0,2.0,0.2,0.0,1.0,30.67,4344.59,47914.51,26534.01,2491.77,646.27,3,2,1,1,2,1,12514620,15.45,32130.0,14.25,False,True,35,5
2471,31,5,4,34650.0,0.0,0.0,0.0,4091.7282,4091.7282,4091.7282,48356.6342,48356.6342,48356.6342,22332.7814,22332.7814,22332.7814,1930.231453125,1465.9337624999998,2300.5314,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.4,0.0,1.0,0.2,0.0,1.0,1.5,0.0,4.0,0.0,0.0,0.0,0.0,4091.73,48356.63,22332.78,2205.38,0.0,0,1,1,1,7,0,1583620,17.89,37220.0,16.66,True,False,33,5
2472,30,4,5,49330.0,35.668200000000006,35.668200000000006,35.668200000000006,4988.3648,4988.3648,4988.3648,25176.714379999998,25176.714379999998,25176.714379999998,33397.20808,33397.20808,33397.20808,3056.4296,2972.0855666666666,3140.7736333333337,838.4957,838.4957,838.4957,0.5,0.0,1.0,0.3333,0.0,1.0,0.4167,0.0,1.0,0.4167,0.0,1.0,0.5833,0.0,2.0,0.0833,0.0,1.0,39.81,4988.36,25764.37,34502.74,2837.3,838.5,2,1,2,2,4,1,4509820,27.17,56510.0,23.72,True,False,47,5
2473,24,2,2,49790.0,57.33553333333333,57.33553333333333,57.33553333333333,11835.074266666668,11835.074266666668,11835.074266666668,48858.170000000006,48858.170000000006,48858.170000000006,17898.608,17898.608,17898.608,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,1.0,0.4286,0.0,1.0,0.4286,0.0,1.0,0.2857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.34,11981.38,48858.17,17898.61,0.0,0.0,3,2,1,1,0,0,355310,26.88,55900.0,23.94,True,False,19,5
